,latitude,longitude,height,line_id
32,59.62542773609992,28.55532636409867,-0.00010961615130719659,890
33,59.62542885288649,28.555320075719603,-0.0001082398272975476,890
34,59.6254299806202,28.555313725697708,-0.00010682833193198823,890
35,59.6254311132214,28.5553073482656,-0.00010538755177586573,890
36,59.625432272584995,28.55530082013813,-0.00010388978233216518,890
37,59.62543343194822,28.555294292010426,-0.00010236684264358367,890
38,59.62543461199426,28.555287647419856,-0.00010079352118766485,890
39,59.62543581393473,28.555280879543957,-9.916452612059426e-05,890
40,59.6254370207427,28.555274084257736,-9.750398874526747e-05,890
41,59.62543824336556,28.555267199918653,-9.579505040302695e-05,890
42,59.62543946598799,28.55526031557927,-9.406047088077865e-05,890
43,59.62544073118795,28.555253191491925,-9.223693010562166e-05,890
44,59.62544201220273,28.555245978351678,-9.036106801950199e-05,890
45,59.62544326645445,28.555238915906187,-8.849734076883005e-05,890
46,59.62544456328361,28.5552316137127,-8.653955461486126e-05,890
47,59.625445875927554,28.55522422246627,-8.452760471719122e-05,890
48,59.62544721533364,28.555216680524467,-8.244472953006723e-05,890
49,59.62544855960713,28.55520911117208,-8.032105858344852e-05,890
50,59.625449930642695,28.55520139112431,-7.812334549750731e-05,890
51,59.625451317492974,28.55519358202355,-7.586462568913264e-05,890
52,59.62545272015796,28.555185683869755,-7.354527298238353e-05,890
53,59.62545412769035,28.55517775830521,-7.11848890581658e-05,890
54,59.625455588747194,28.55516953135029,-6.869686727504165e-05,890
55,59.6254570388562,28.55516136603727,-6.618920255298784e-05,890
56,59.62545848896462,28.55515320072383,-6.364480077269383e-05,890
57,59.625459954887695,28.55514494635727,-6.103419752847327e-05,890
58,59.62546142081019,28.55513669199028,-5.838605373670718e-05,890
59,59.62546291349454,28.55512828692791,-5.565036144357466e-05,890
60,59.62546439523106,28.55511994350734,-5.289535878224915e-05,890
61,59.6254659037294,28.55511144939139,-5.0050826836776926e-05,890
62,59.62546741709506,28.555102927864418,-4.715581602722621e-05,890
63,59.62546895722251,28.555094255642064,-4.416929513965142e-05,890
64,59.62547049734931,28.555085583419253,-4.1139470920922734e-05,890
65,59.62547206910577,28.555076733090424,-3.800510120940829e-05,890
66,59.62547368343906,28.555067643013427,-3.4739367499241556e-05,890
67,59.6254753026396,28.555058525525215,-3.141829275258158e-05,890
68,59.62547692183943,28.555049408036457,-2.8049523408839452e-05,890
69,59.62547856780087,28.555040139852316,-2.457805100737945e-05,890
70,59.62548024539183,28.55503069356198,-2.099023085699853e-05,890
71,59.62548193879715,28.55502115821826,-1.731878254681588e-05,890
72,59.62548366383188,28.555011444768276,-1.352640096335305e-05,890
73,59.62548541562809,28.555001580622857,-9.619846682630935e-06,890
74,59.62548716134431,28.554991750707842,-5.673576765064028e-06,890
75,59.625488960584114,28.554981619402568,-1.5495229014507597e-06,890
76,59.625490544358875,28.55497173044296,-2.1810900651313434e-07,890
77,59.62549212946218,28.554961121769033,-5.482716246305981e-07,890
78,59.62549372030506,28.554950474674943,-8.173304106495724e-07,890
79,59.62549535464797,28.554939536439598,-1.0305773393284116e-06,890
80,59.62549701648082,28.554928414213684,-1.181113206694425e-06,890
81,59.625498692058116,28.554917199992197,-1.2647415427522945e-06,890
82,59.62550039512529,28.554905801780066,-1.2804639737016117e-06,890
